time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust,dealer,foreign,"K(9,3)","D(9,3)",J,DIF12-26,MACD9,OSC,volume,MA5,MA10,financing,financing_difference,tomorrow,percentage
2020/3/10,10907.62,11032.47,10830.22,11003.54,11181.83,11302.63,11589.47,11456.45,12013.16,11506.89,11000.61,-3257,-1954,38733,0.2796,0.3219,0.195,-163.04,-117.75,-45.28,2077.54,1757.19,1782.85,1333,-10.5,10893.75,0.002359341
2020/3/11,11022.82,11088.23,10885.91,10893.75,11112.11,11242.64,11569.25,11448.45,12034.61,11468.37,10902.13,-3248,-2039,38521,0.2169,0.2869,0.0768,-181.99,-130.6,-51.39,1776.58,1831.04,1805.02,1329,-4.54,10422.32,-0.009977698
2020/3/12,10845.39,10845.39,10359.67,10422.32,10947.47,11129.1,11538.07,11434.73,12109.64,11400.78,10691.91,-3268,-2102,38153,0.1625,0.2454,-0.0034,-228.9,-150.26,-78.64,2711.71,2081.46,1899.11,1256,-73.3,10128.87,-0.043275273
2020/3/13,10091.03,10171.2,9636.15,10128.87,10633.92,10925.05,11487.86,11411.13,12193.88,11317.63,10441.38,-3283,-2078,37851,0.1953,0.2287,0.1284,-302.63,-180.73,-121.9,3036.52,2385.81,1999.3,1151,-104,9717.77,-0.028155919
2020/3/16,10069.42,10130.8,9717.77,9717.77,10392.26,10740.3,11436.1,11386.3,12301.82,11212.74,10123.66,-3283,-2118,37517,0.1446,0.2007,0.0324,-372.52,-219.09,-153.43,2111.61,2342.79,2007.26,1126,-25.6,9439.63,-0.040586956
2020/3/17,9538.64,9677.07,9371.35,9439.63,10097.06,10516.01,11372.84,11355.23,12400.46,11096.54,9792.62,-3290,-2102,37287,0.107,0.1694,-0.018,-450.08,-265.29,-184.79,2379.69,2403.22,2080.21,1079,-46.3,9218.67,-0.028621793
2020/3/18,9453.98,9509.61,9218.67,9218.67,9848.12,10304.05,11306.52,11322.09,12486.77,10975.03,9463.28,-3285,-2138,36999,0.0713,0.1367,-0.0595,-520.92,-316.41,-204.5,2123.05,2472.51,2151.78,1047,-32.8,8681.34,-0.023407697
2020/3/19,9085.28,9085.28,8523.63,8681.34,9513.37,10038.56,11225.78,11281.13,12587.5,10821.15,9054.8,-3292,-2156,36787,0.067,0.1135,-0.0259,-614.24,-375.98,-238.26,2711.79,2472.53,2277,929,-118,9234.09,-0.05828715
2020/3/20,8816.86,9264.42,8816.86,9234.09,9353.27,9855.74,11153.89,11243.97,12540.04,10696.6,8853.16,-3285,-2183,36568,0.137,0.1213,0.1684,-648.88,-430.56,-218.32,2370.74,2339.38,2362.59,922,-6.4,8890.03,0.063671046
2020/3/23,9025.55,9029.52,8750.14,8890.03,9210.12,9686.3,11080.77,11205.62,12500.21,10556.79,8613.36,-3286,-2233,36410,0.139,0.1272,0.1625,-688.37,-482.12,-206.25,1540.52,2225.16,2283.97,913,-9.41,9285.62,-0.037259762
2020/3/24,9083.78,9415.64,9083.78,9285.62,9212.48,9601.01,11019.67,11172.75,12408.54,10444.32,8480.1,-3286,-2255,36462,0.202,0.1522,0.3018,-681.33,-521.96,-159.37,1548.93,2059,2231.11,916,2.92,9644.75,0.044498163
2020/3/25,9426.43,9722.37,9426.43,9644.75,9326.65,9592.64,10971.65,11146.01,12275.65,10349.55,8423.44,-3273,-2276,36439,0.3615,0.2219,0.6407,-640.78,-545.73,-95.05,1845.86,2003.57,2238.04,904,-11.8,9736.36,0.038675931
2020/3/26,9667.14,9739.73,9565.02,9736.36,9443.45,9607.99,10929.2,11121.73,12141.18,10264.69,8388.19,-3268,-2289,36525,0.4925,0.3121,0.8533,-594.94,-555.57,-39.37,1542.35,1769.68,2121.1,901,-3.26,9698.92,0.009498432
2020/3/27,9807.9,9954.86,9691.14,9698.92,9558.37,9640.76,10891.79,11099.69,12014.98,10185.02,8355.07,-3259,-2330,36428,0.6021,0.4088,0.9887,-546.93,-553.84,6.91,1816.94,1658.92,1999.15,906,5.27,9629.43,-0.00384538
2020/3/30,9571.22,9655.7,9415.52,9629.43,9561.57,9627.52,10848.39,11074.37,11894.73,10107.97,8321.22,-3261,-2356,36379,0.6589,0.4922,0.9925,-517.32,-546.54,29.22,1285.15,1607.84,1916.5,917,11.4,9708.06,-0.007164715
2020/3/31,9689.62,9789.81,9630.3,9708.06,9609.2,9641.51,10810.88,11051.73,11730.13,10026.99,8323.85,-3244,-2381,36321,0.7151,0.5665,1.0124,-478.13,-532.85,54.72,1471.68,1592.39,1825.7,919,1.62,9663.63,0.008165592
2020/4/1,9726.2,9736,9663.63,9663.63,9638.59,9651.67,10774.37,11029.34,11529.38,9940.55,8351.73,-3222,-2401,36274,0.7295,0.6208,0.9469,-444.16,-515.12,70.96,1205.43,1464.31,1733.94,920,6697,9818.74,-0.00457661
2020/4/6,9707.75,9818.74,9651.52,9818.74,9675.45,9669.4,10740.76,11008.18,11270.99,9855.75,8440.51,-3216,-2391,36296,0.782,0.6746,0.9969,-404.89,-493.07,88.18,1531.94,1462.23,1615.95,932,12.3,9996.39,0.016050904
2020/4/7,9928.16,10039.15,9928.16,9996.39,9774.62,9724.59,10715.59,10991.07,11038.25,9789.48,8540.71,-3197,-2381,36330,0.8398,0.7296,1.06,-352.5,-464.96,112.45,1741.56,1447.15,1553.03,933,1.13,10137.47,0.018092953
2020/4/8,10010.64,10149.76,9984.66,10137.47,9873.29,9787.51,10694.44,10975.86,10885.12,9747.47,8609.82,-3179,-2388,36332,0.8876,0.7823,1.0982,-298.49,-431.66,133.18,1706.86,1531.49,1569.67,942,9.09,10119.43,0.014113095
2020/4/9,10173.26,10246.84,10092.36,10119.43,9968.19,9854.87,10676.85,10962.34,10702.54,9703.26,8703.99,-3175,-2413,36260,0.874,0.8128,0.9962,-249.4,-395.21,145.81,1653.38,1567.83,1580.11,951,8.81,10157.61,-0.001779537
2020/4/10,10105.43,10165.12,10103.77,10157.61,10023.12,9905.43,10659.02,10948.63,10533.04,9666.46,8799.87,-3172,-2422,36260,0.8802,0.8353,0.97,-207.98,-357.76,149.78,1223.37,1571.42,1517.86,957,6.41,10099.22,0.00377294
2020/4/13,10147.56,10179.4,10080.65,10099.22,10057.65,9945.66,10641.57,10935.05,10470.74,9650.3,8829.86,-3159,-2454,36184,0.8609,0.8438,0.8951,-175.66,-321.34,145.68,1189.24,1502.88,1482.55,965,7.99,10332.94,-0.005748399
2020/4/14,10130.65,10344.13,10130.65,10332.94,10116.63,9998.2,10628.22,10923.47,10509.09,9660.51,8811.92,-3140,-2439,36335,0.9021,0.8633,0.9797,-134.74,-284.02,149.29,1580.15,1470.6,1458.88,973,7.3,10447.21,0.023142381
2020/4/15,10366.77,10461.84,10366.77,10447.21,10214.64,10073.19,10621.09,10914.99,10612.35,9696.98,8781.61,-3114,-2458,36298,0.9287,0.8851,1.016,-89.52,-245.12,155.6,1949.15,1519.06,1525.28,979,6.07,10375.48,0.011058808
2020/4/16,10385.78,10425.29,10317.13,10375.48,10268.4,10128.23,10613.05,10906.08,10696.64,9743.77,8790.9,-3105,-2470,36174,0.9169,0.8957,0.9594,-57.66,-207.63,149.97,1576.65,1503.71,1535.77,992,13.7,10597.04,-0.006865948
2020/4/17,10554.55,10710.15,10552.58,10597.04,10380.12,10214.66,10612.74,10901.08,10802.35,9812.69,8823.02,-3080,-2463,36378,0.8964,0.8959,0.8974,-12.82,-168.67,155.85,2332.25,1725.49,1648.45,984,-8.93,10586.71,0.021354193
2020/4/20,10612.45,10637.64,10542.96,10586.71,10451.73,10283.8,10612.16,10896.02,10806.27,9907.96,9009.64,-3080,-2469,36383,0.8742,0.8887,0.8453,20.4,-130.85,151.26,1365.37,1760.71,1631.8,998,14.6,10288.42,-0.000974801
2020/4/21,10544.8,10544.8,10278.95,10288.42,10439.23,10307.52,10605.67,10888.06,10817.4,9960.67,9103.95,-3089,-2510,36140,0.6928,0.8234,0.4317,27.19,-99.24,126.43,1848.02,1814.29,1642.44,1004,5.43,10307.74,-0.028175892
2020/4/22,10256.11,10310.85,10140.09,10307.74,10377.39,10297.73,10594.13,10877.57,10744.8,10031.56,9318.31,-3090,-2518,36106,0.5821,0.743,0.2604,25.53,-74.29,99.82,1534.03,1731.26,1625.16,1021,17.9,10366.51,0.001877839
2020/4/23,10370.13,10462.7,10294.88,10366.51,10376.11,10311.52,10586.9,10869.24,10724.5,10085.6,9446.71,-3076,-2526,36068,0.5395,0.6751,0.2681,32.4,-52.95,85.35,1559.89,1727.91,1615.81,1032,10.9,10347.36,0.005701541
2020/4/24,10367.97,10386.93,10324.2,10347.36,10369.61,10319.72,10579.35,10860.77,10735.62,10120.73,9505.85,-3069,-2530,36011,0.4843,0.6115,0.2298,35.72,-35.22,70.94,1263.6,1514.18,1619.84,1043,10.3,10567.27,-0.001847295
2020/4/27,10407.49,10578.96,10407.49,10567.27,10409.84,10350.73,10576.43,10854.65,10779.95,10162.28,9544.61,-3060,-2495,36180,0.5726,0.5986,0.5208,52.18,-17.74,69.92,1787.98,1598.71,1679.71,1047,4.35,10616.06,0.021252764
2020/4/28,10580.25,10620.52,10537.71,10616.06,10469.44,10393.99,10576.83,10850.25,10817.52,10208.14,9598.76,-3040,-2475,36163,0.6601,0.6191,0.7421,69.85,-0.22,70.07,1834.88,1596.08,1705.18,1044,-2.99,10772.22,0.004617087
2020/4/29,10656.4,10794.83,10656.4,10772.22,10552.95,10453.26,10581.52,10848.1,10861.05,10265.28,9669.51,-3029,-2493,36343,0.7619,0.6667,0.9523,94.97,18.82,76.15,1944.25,1678.12,1704.69,1043,-1.2,10992.14,0.014709789
2020/4/30,10826.26,11012.78,10826.26,10992.14,10673.42,10537.09,10592.43,10849.19,10947.56,10329.48,9711.4,-3002,-2467,36529,0.8334,0.7222,1.0556,130.07,41.07,89.01,2317.71,1829.68,1778.8,1045,1.81,10720.48,0.020415476
2020/5/4,10781.51,10781.51,10658.5,10720.48,10694.11,10573.17,10597.12,10847.31,10941.57,10382.32,9823.07,-3001,-2525,36160,0.7773,0.7406,0.8506,137.3,60.31,76.99,1910.91,1959.15,1736.66,1066,21.2,10774.61,-0.024714023
2020/5/5,10756.95,10833.53,10735.01,10774.61,10721.08,10609.87,10602.96,10846.12,10950.57,10430.12,9909.66,-3002,-2543,36036,0.7605,0.7472,0.7871,146.12,77.48,68.65,1793.03,1960.15,1779.43,1086,19.8,10774.98,0.005049214
2020/5/6,10771.09,10828.73,10708.1,10774.98,10737.63,10639.12,10608.46,10844.87,10970.02,10469.05,9968.07,-2997,-2579,35983,0.7299,0.7415,0.7069,150.75,92.13,58.62,1826.69,1958.52,1777.3,1085,-1.06,10842.92,3.434E-05
2020/5/7,10778.53,10890.87,10775.16,10842.92,10765.71,10672.34,10615.45,10844.49,11006.28,10504.32,10002.36,-2987,-2578,35965,0.7377,0.7402,0.7328,157.95,105.29,52.65,1686.78,1907.02,1792.57,1098,13.3,10901.42,0.006305348
2020/5/8,10883.22,10970.7,10883.22,10901.42,10813.69,10715.49,10625.1,10845.57,11041.17,10543.42,10045.66,-2982,-2567,35924,0.7638,0.7481,0.7953,167.86,117.81,50.06,1878.3,1819.14,1824.41,1102,3.96,11013.26,0.005395226
2020/5/11,10942.18,11039.11,10942.18,11013.26,10870.52,10764.34,10636.87,10847.86,11091,10586.2,10081.4,-2974,-2569,35952,0.8254,0.7739,0.9284,180.72,130.39,50.33,1698.31,1776.62,1867.88,1108,6.11,10879.47,0.010259214
2020/5/12,10974.51,10974.51,10854.51,10879.47,10887.26,10792.78,10646.18,10849.06,11092.66,10625.21,10157.77,-2970,-2580,35701,0.7445,0.7641,0.7054,180.36,140.38,39.98,1744.38,1766.89,1863.52,1120,12.4,10938.27,-0.012148083
2020/5/13,10861.01,10938.27,10828.93,10938.27,10888.72,10810.75,10654.23,10849.77,11121.69,10655.48,10189.26,-2962,-2575,35653,0.7414,0.7565,0.7111,179.14,148.13,31,1682.05,1737.96,1848.24,1124,3.61,10780.88,0.005404675
2020/5/14,10894.17,10894.17,10777.46,10780.88,10871.37,10815.46,10660.21,10849.55,11131.2,10672.16,10213.13,-2959,-2610,35465,0.6014,0.7048,0.3947,167.95,152.1,15.86,1881.04,1776.82,1841.92,1112,-11.7,10814.92,-0.01438893
2020/5/15,10833.16,10904.01,10730.55,10814.92,10854.46,10816.41,10665.47,10849.07,11136.01,10694.13,10252.26,-2961,-2621,35445,0.5085,0.6394,0.2468,157.9,153.26,4.64,1764.29,1754.01,1786.58,1111,-1.1,10740.55,0.003157442
2020/5/18,10753.21,10812.87,10730.7,10740.55,10822.75,10806.03,10668.55,10847.59,11141.3,10701.31,10261.32,-2969,-2624,35286,0.3717,0.5502,0.0148,143.44,151.29,-7.86,1951.71,1804.69,1790.66,1120,8.5,10860.44,-0.006876611
2020/5/19,10812.79,10924.79,10812.79,10860.44,10832.74,10814.52,10674.59,10847.67,11156.9,10715,10273.09,-2959,-2611,35333,0.3881,0.4961,0.1721,139.12,148.86,-9.74,1892.83,1834.38,1800.64,1126,6.42,10907.8,0.011162371
2020/5/20,10892.76,10933.98,10860.15,10907.8,10854.72,10829.82,10681.93,10848.52,11149.06,10745.97,10342.87,-2949,-2601,35377,0.4502,0.4808,0.389,137.17,146.52,-9.35,1725.38,1843.05,1790.51,1134,7.64,11008.31,0.004360781
2020/5/21,10933.21,11021.66,10933.21,11008.31,10894.51,10856.05,10691.51,10850.59,11145.6,10780.99,10416.39,-2935,-2585,35387,0.6002,0.5206,0.7594,141.3,145.48,-4.18,1722.18,1811.28,1794.05,1144,10.1,10811.15,0.009214507
2020/5/22,10977.55,10977.55,10804.56,10811.15,10893.91,10862.71,10698.11,10851.29,11114.32,10803.23,10492.13,-2938,-2607,35096,0.4924,0.5112,0.4548,131.61,142.7,-11.09,1783.99,1815.22,1784.62,1147,2.84,10871.18,-0.017910106
2020/5/25,10812.94,10874.54,10719.25,10871.18,10869.1,10854.85,10702.09,10850.76,11060.5,10829.42,10598.33,-2941,-2588,35050,0.4958,0.5061,0.4751,121.16,138.4,-17.23,1487.93,1722.46,1763.58,1158,11.9,10997.21,0.005552601
2020/5/26,10903.32,11046.22,10903.32,10997.21,10900.24,10874.43,10710.63,10852.61,11059.33,10850.91,10642.5,-2928,-2573,35192,0.6139,0.542,0.7576,123.71,135.46,-11.75,1824.16,1708.73,1771.56,1158,-1210,11014.66,0.011593038
2020/5/27,11023.93,11069.72,10972.25,11014.66,10940.2,10900.92,10720.77,10855.38,11061.05,10870.84,10680.63,-2919,-2573,35195,0.6902,0.5914,0.8878,126.84,133.74,-6.89,1579.44,1679.54,1761.3,1157,-1.48,10944.19,0.001586766
2020/5/28,11040.62,11087.53,10915.3,10944.19,10959.11,10918.37,10729.83,10857.72,11066.57,10879.44,10692.32,-2912,-2563,35123,0.6637,0.6155,0.7602,124.26,131.84,-7.58,1730.85,1681.28,1746.28,1155,-2.14,10942.16,-0.006397837
2020/5/29,10921.16,10965.03,10861.9,10942.16,10946.93,10919.14,10736.15,10858.79,11059.25,10876.94,10694.63,-2910,-2548,35012,0.6442,0.6251,0.6826,117.23,128.92,-11.69,2156.04,1755.68,1785.45,1164,9.24,11079.02,-0.000185487
2020/6/1,10971.4,11109.29,10971.4,11079.02,10975.54,10939.8,10745.87,10861.67,11082.55,10894.87,10707.19,-2900,-2503,35166,0.737,0.6624,0.8861,120.9,127.32,-6.41,1695.64,1797.23,1759.84,1163,-8347,11127.93,0.012507585
2020/6/2,11109.27,11170.49,11102.97,11127.93,11026.25,10973.96,10758.39,10866.06,11117.34,10912.54,10707.73,-2884,-2490,35184,0.7932,0.706,0.9676,128.2,127.49,0.71,1824.09,1797.21,1752.97,1164,5946,11320.16,0.00441465
2020/6/3,11182.52,11330.52,11182.52,11320.16,11102.14,11024.86,10774.64,10872.47,11201.37,10939.8,10678.22,-2869,-2425,35360,0.8565,0.7562,1.0571,144.9,130.97,13.93,2145.95,1910.51,1795.03,1172,8.43,11393.23,0.017274552
2020/6/4,11373.94,11425.42,11341.58,11393.23,11195.94,11090.07,10794.6,10880.92,11290.78,10967.31,10643.84,-2851,-2418,35405,0.8891,0.8005,1.0664,164.32,137.64,26.67,2036.56,1971.66,1826.47,1176,4.29,11479.4,0.006454856
2020/6/5,11418.01,11482.36,11411.94,11479.4,11279.94,11155.14,10816.02,10890.29,11387.2,10996.21,10605.22,-2843,-2408,35476,0.9245,0.8418,1.0899,183.63,146.84,36.79,1811.56,1902.76,1829.22,1182,5.34,11610.32,0.007563263
2020/6/8,11539,11631.89,11528.44,11610.32,11379.1,11231.92,10840.99,10901.65,11500.06,11026.06,10552.06,-2826,-2412,35572,0.9403,0.8747,1.0717,207.19,158.91,48.28,2044.83,1972.6,1884.91,1178,-3.33,11637.11,0.011404777
2020/6/9,11600.61,11640.45,11537.38,11637.11,11454.03,11299.55,10866,10913.26,11601.82,11063.94,10526.07,-2824,-2411,35640,0.9588,0.9027,1.071,224.71,172.07,52.64,1755.52,1958.89,1878.05,1177,-1.01,11720.16,0.00230743
2020/6/10,11635.99,11740.9,11621.02,11720.16,11529.19,11368.63,10892.67,10925.92,11708.16,11103.04,10497.92,-2821,-2409,35743,0.9647,0.9234,1.0473,242.86,186.23,56.63,1919.57,1913.61,1912.06,1183,5.05,11535.77,0.007136652
2020/6/11,11738.49,11771.12,11516.59,11535.77,11566.29,11418.06,10917.19,10937.73,11754.92,11140.78,10526.65,-2819,-2440,35745,0.8783,0.9083,0.8183,245.48,198.08,47.4,2410.96,1988.49,1980.07,1165,-17.4,11429.94,-0.01573272
2020/6/12,11406.54,11442.3,11244.64,11429.94,11504.48,11411.3,10932.39,10945.06,11778.88,11171.53,10564.19,-2825,-2417,35774,0.7487,0.8551,0.5358,228.53,204.17,24.36,1984.91,2023.16,1962.96,1169,3.39,11306.26,-0.009174073
2020/6/15,11436.28,11469.84,11299.45,11306.26,11462.31,11405.24,10947,10952.21,11776.14,11199.82,10623.5,-2813,-2442,35618,0.5692,0.7598,0.188,209.36,205.21,4.15,1784.04,1971,1971.8,1176,7.48,11511.64,-0.010820704
