time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust_buy,trust,keyman,foreign_buy,foreign,dealer_buy,dealer,volumn,MA5,MA10,financing,financing_error,tomorrow,percentage
2021/7/21,17593.6,17707.56,17352.24,17458.79,17691.09,17737.3,17235.23,16570.07,18073.31,17735.21,17397.1,-20,-2621,7736,-159,31087,-23,-3511,6208.83,5213.43,5599.66,2938,-18,17572.33,-0.003990589
2021/7/22,17482.81,17667.38,17482.81,17572.33,17644.51,17703.49,17245.59,16586.29,18056.37,17743.43,17430.48,21,-2600,8083,360,31447,6,-3505,5891.21,5474.72,5545.45,2945,7,17572.92,0.006503314
2021/7/23,17603.95,17672.6,17511.86,17572.92,17626.45,17682.91,17256.9,16602.88,18050.46,17746.92,17443.38,6,-2594,8086,25,31472,5,-3500,5685.1,5451.25,5563.89,2965,20,17403.56,3.35755E-05
2021/7/26,17554.93,17637.36,17403.56,17403.56,17584.25,17649.63,17264.86,16617.71,18069.97,17737.55,17405.14,-6,-2600,7887,-177,31295,-20,-3520,4625.6,5431.77,5467.65,2980,15,17269.87,-0.009637556
2021/7/27,17394.77,17459.35,17264.5,17269.87,17505.21,17594.63,17267.56,16629.76,18107.51,17721.14,17334.76,-10,-2610,7805,-36,31259,-1,-3521,5098.25,5501.8,5314.67,2966,-14,17135.22,-0.007681762
2021/7/28,17252.87,17252.87,16893.7,17135.22,17381.36,17510.82,17263.17,16638.09,18152.57,17690.12,17227.67,-8,-2618,7624,-220,31039,-6,-3527,5614.06,5382.85,5298.14,2895,-71,17402.81,-0.007796816
2021/7/29,17216.58,17402.81,17190.48,17402.81,17355.3,17473.06,17264.48,16649.09,18153.41,17674.57,17195.73,12,-2606,7826,191,31230,21,-3506,4740.4,5152.68,5313.7,2916,21,17247.41,0.015616374
2021/7/30,17414.77,17429.01,17237.67,17247.41,17347.6,17447.45,17266.7,16660.38,18164.64,17651.43,17138.22,-1,-2607,7648,-174,31056,-1,-3507,5456.77,5107.02,5279.13,2915,-1,17503.28,-0.008929592
2021/8/2,17256.61,17503.28,17231.22,17503.28,17356.27,17434.03,17270.21,16672.17,18132.32,17630.63,17128.94,-8,-2615,7864,246,31302,36,-3471,4401.9,5062.28,5247.02,2920,5,17553.76,0.014835271
2021/8/3,17489.12,17553.76,17456.2,17553.76,17408.58,17448.42,17278.17,16686.07,18098.08,17612.66,17127.25,-4,-2619,7866,9,31311,10,-3461,3903,4823.23,5162.51,2930,10,17623.89,0.002884031
2021/8/4,17588.64,17636.11,17557.18,17623.89,17472.87,17476.25,17288.77,16701.2,18074.4,17601.32,17128.24,-28,-2647,7964,107,31418,21,-3440,3790.9,4458.59,4920.72,2936,6,17603.12,0.003995155
2021/8/5,17624.82,17643.97,17566.72,17603.12,17518.47,17500.5,17299.29,16716.21,18045.44,17588.17,17130.9,-15,-2662,7986,49,31467,2,-3438,3859.23,4282.36,4717.52,2939,3,17526.28,-0.001178514
2021/8/6,17593.85,17593.85,17469.68,17526.28,17527.62,17508.76,17307.38,16729.93,18038.15,17581.41,17124.68,-10,-2672,7893,-86,31381,-26,-3464,4012.58,3993.52,4550.27,2936,-3,17485.15,-0.004365135
2021/8/9,17505.01,17510.09,17350.15,17485.15,17505.94,17500.37,17312.47,16742.04,18010.51,17564.95,17119.39,1,-2671,7799,-70,31311,-26,-3490,3524.02,3817.95,4440.11,2902,-34,17323.64,-0.002346762
2021/8/10,17492.45,17524.91,17305.06,17323.64,17474.47,17484.21,17315.72,16753.1,17976.32,17538.76,17101.2,5,-2666,7691,-64,31247,-31,-3521,3529.96,3743.34,4283.28,2853,-49,17227.18,-0.009236981
2021/8/11,17308.62,17327.2,17090.25,17227.18,17395.75,17439.5,17313.18,16761.12,17941.65,17507.83,17074.01,-4,-2670,7659,66,31313,-27,-3548,3922.86,3769.73,4114.16,2781,-72,17219.94,-0.005568114
2021/8/12,17221.35,17233.11,17139.21,17219.94,17331.63,17396.58,17309.58,16768.44,17844.92,17467.12,17089.32,12,-2658,7704,51,31364,-11,-3559,3225.43,3642.97,3962.66,2802,21,16982.11,-0.000420266
2021/8/13,17216.34,17216.34,16978.11,16982.11,17253.83,17342.33,17302.65,16773.89,17801.97,17421.46,17040.96,19,-2639,7458,-236,31128,-45,-3604,3866.39,3613.73,3803.63,2778,-24,16858.77,-0.013811314
2021/8/16,16941.33,16983.59,16773.57,16858.77,17132.33,17259.96,17289.1,16775.79,17790.15,17374.94,16959.73,-10,-2649,7445,51,31179,-44,-3648,3361.93,3581.31,3699.63,2733,-45,16661.36,-0.007262937
2021/8/17,16841.62,16870.55,16657.63,16661.36,17007.48,17168.66,17271.68,16775.5,17843.41,17331.57,16819.73,14,-2635,7340,-87,31092,-58,-3706,2997.69,3474.86,3609.1,2693,-40,16826.27,-0.011709632
2021/8/18,16630.99,16826.27,16418.54,16826.27,16896.83,17079,17252.13,16773.84,17852.94,17299.94,16746.94,10,-2625,7399,-23,31069,19,-3687,4242.98,3538.88,3654.31,2701,8,16375.4,0.009897751
2021/8/19,16777.78,16777.78,16375.4,16375.4,16790.08,16987.65,17229.98,16770.58,17909.13,17240.1,16571.07,14,-2611,6920,-497,30572,-56,-3743,4383.9,3770.58,3706.77,2671,-30,16341.94,-0.0267956
2021/8/20,16426.98,16507.11,16248.08,16341.94,16653.73,16877.36,17202.15,16764.14,17934.61,17178.55,16422.49,20,-2591,6867,-129,30443,-25,-3768,3548.04,3706.91,3660.32,2657,-14,16741.84,-0.002043309
2021/8/23,16459.13,16785.29,16459.13,16741.84,16639.6,16828.99,17182.78,16761.62,17917,17145.46,16373.93,19,-2572,7079,146,30589,25,-3743,3676.62,3769.84,3675.58,2703,46,16818.73,0.024470779
2021/8/24,16830.63,16904.3,16779.9,16818.73,16704.2,16829.79,17171.32,16762.81,17904.88,17122.91,16340.93,9,-2563,6942,-113,30476,10,-3733,4181.24,4006.56,3740.71,2685,-18,17045.86,0.004592685
2021/8/25,16821.08,17045.86,16821.08,17045.86,16780.62,16848.64,17163.52,16765.63,17901.1,17118.44,16335.77,8,-2555,7107,171,30647,15,-3718,3640.42,3886.04,3712.46,2693,8,17066.96,0.013504587
2021/8/26,17177.39,17201.42,16984.69,17066.96,16889.62,16895.73,17161.69,16771.28,17873.52,17101.64,16329.77,11,-2544,6982,-157,30490,-10,-3728,3771.61,3763.59,3767.08,2717,24,17209.93,0.001237837
2021/8/27,17061.1,17229.89,17000.26,17209.93,16968.18,16937.47,17160.5,16777.13,17870.4,17099.77,16329.14,-9,-2553,7160,183,30673,54,-3674,3200.02,3693.98,3700.44,2695,-22,17396.52,0.008377004
2021/8/30,17244.62,17396.52,17244.62,17396.52,17085.64,17007.12,17165.75,16786.11,17855.23,17094.43,16333.64,8,-2545,7345,212,30885,19,-3655,2749.16,3508.49,3639.17,2700,5,17490.29,0.010841996
2021/8/31,17384.61,17490.29,17207.57,17490.29,17188.16,17077.32,17173.2,16796.15,17844.86,17091.26,16337.66,0,-2545,7468,251,31136,13,-3642,3451.42,3362.53,3684.54,2682,-18,17473.99,0.005390158
2021/9/1,17463.8,17503.93,17415.52,17473.99,17280.21,17147.68,17182.75,16807.19,17818.78,17083.76,16348.75,-5,-2550,7572,145,31281,30,-3612,3653.48,3365.14,3625.59,2676,-6,17319.76,-0.000931946
2021/9/2,17455.92,17523.16,17319.76,17319.76,17321.69,17194.4,17190.02,16817.07,17774.32,17069.6,16364.87,-9,-2559,7542,-24,31257,-5,-3617,3546.59,3320.14,3541.86,2673,-3,17516.92,-0.008826261
2021/9/3,17380.52,17540.78,17380.52,17516.92,17366.02,17241.73,17198.7,16827.61,17772.65,17069.13,16365.61,9,-2550,7820,321,31578,43,-3574,3662.52,3412.64,3553.31,2683,10,17495.3,0.01138353
2021/9/6,17534.05,17633.67,17461.07,17495.3,17421.02,17294.32,17209.6,16839.23,17774.37,17069.64,16364.9,-13,-2563,7859,77,31655,0,-3574,3808.08,3624.42,3566.46,2670,-13,17428.87,-0.001234235
2021/9/7,17534.38,17559.21,17388.37,17428.87,17439.92,17327.67,17218.39,16849.79,17788.65,17074.9,16361.14,-15,-2578,7903,67,31722,-22,-3596,3378.07,3609.75,3486.14,2652,-18,17270.49,-0.00379702
2021/9/8,17411.53,17447.58,17167.08,17270.49,17401.33,17327.03,17221.86,16857.63,17792.91,17077.06,16361.21,-4,-2582,7804,-11,31711,-70,-3666,3256.86,3530.42,3447.78,2630,-22,17304.33,-0.009087221
2021/9/9,17175.04,17319.09,17122.95,17304.33,17344.34,17309.45,17222.13,16863.79,17801.43,17081.28,16361.13,3,-2579,7769,-6,31705,-5,-3671,2469.15,3314.93,3317.53,2631,1,17474.57,0.001959412
2021/9/10,17270.28,17474.57,17270.28,17474.57,17353.7,17320.9,17227.06,16872.19,17844.25,17105.91,16367.56,5,-2574,7906,150,31855,25,-3646,2685.51,3119.53,3266.08,2643,12,17446.31,0.009838
2021/9/13,17452.16,17482.57,17387.57,17446.31,17383.19,17342.95,17234.11,16881.62,17878.7,17135.28,16391.87,1,-2573,7861,-6,31849,-8,-3654,2607.43,2879.4,3251.91,2647,4,17434.9,-0.001617207
2021/9/14,17463.78,17529.47,17424.54,17434.9,17409.85,17364.81,17241.62,16891.23,17894.87,17173.96,16453.04,8,-2565,7854,65,31914,-7,-3661,2618.65,2727.52,3168.63,2643,-4,17354,-0.000654006
2021/9/15,17434.02,17439.75,17316.52,17354,17401.92,17368.67,17246.36,16899.41,17906.91,17200.35,16493.78,23,-2542,7791,19,31933,-78,-3739,2698.26,2615.8,3073.11,2641,-2,17278.7,-0.004640118
2021/9/16,17332.34,17411.37,17254.1,17278.7,17374.32,17359.67,17248.75,16906.34,17842.34,17245.51,16648.69,5,-2537,7734,-50,31883,-26,-3765,2425.77,2607.12,2961.03,2643,2,17276.79,-0.004339057
2021/9/17,17279.29,17408.71,17235.45,17276.79,17349.57,17348.83,17250.43,16912.85,17721.63,17292.25,16862.87,12,-2525,7782,16,31899,5,-3760,3164.59,2702.94,2911.24,2644,1,16925.82,-0.000110541
2021/9/22,17196.79,17196.79,16838.58,16925.82,17246.21,17292.59,17243.51,16914.95,17689.13,17301.45,16913.78,21,-2504,7405,-355,31544,-93,-3853,2984.79,2778.41,2828.91,2636,-8,17078.22,-0.020314538
2021/9/23,16998.07,17145.25,16998.07,17078.22,17182.44,17249.37,17237.33,16917.26,17650.56,17314.43,16978.3,-2,-2506,7410,36,31580,-8,-3861,2538.41,2762.36,2744.94,2636,0,17260.19,0.009003995
2021/9/24,17130.74,17273.59,17130.74,17260.19,17187.9,17240.18,17236.07,16921.91,17639.29,17325.14,17011,1,-2505,7463,79,31659,9,-3852,2789.17,2780.54,2698.17,2652,16,17313.77,0.010655092
2021/9/27,17278.11,17335.99,17235.68,17313.77,17222.23,17249.4,17237.86,16928.01,17628.64,17337.48,17046.33,10,-2495,7490,108,31767,2,-3850,3005.99,2896.59,2751.86,2662,10,17181.44,0.003104253
2021/9/28,17286.89,17286.89,17113.47,17181.44,17220.54,17243.54,17237.18,16932.79,17629.96,17336.06,17042.16,-4,-2499,7347,-140,31627,-11,-3861,2596.64,2783,2742.97,2667,5,16855.46,-0.007643049
2021/9/29,17127.86,17127.86,16801.78,16855.46,17139.78,17195.3,17228.69,16933.54,17668.05,17309.01,16949.96,30,-2469,6950,-355,31272,-107,-3968,3288.78,2843.8,2811.11,2656,-11,16934.77,-0.018972799
2021/9/30,16886.57,16994.21,16767.2,16934.77,17058.41,17140.83,17217.78,16932.92,17664.98,17281.23,16897.48,22,-2447,6918,-79,31193,-8,-3976,2781.93,2892.5,2827.43,2660,4,16570.89,0.0047053
2021/10/1,16883,16883,16503.74,16570.89,16942.33,17062.52,17201.13,16929.23,17718.36,17236.08,16753.79,18,-2429,6529,-396,30797,-69,-4045,3451.01,3024.87,2902.71,2594,-66,16408.35,-0.021487153
2021/10/4,16600.52,16680.29,16380.06,16408.35,16800.65,16963.39,17178.71,16922.43,17790.43,17190.5,16590.58,11,-2418,6506,-31,30766,-24,-4069,3027.5,3029.17,2962.88,2532,-62,16460.75,-0.009808767
2021/10/5,16362.27,16460.75,16162.17,16460.75,16654.26,16853.96,17151.92,16913.15,17796.45,17137.7,16478.94,31,-2387,6432,-164,30602,6,-4063,3323.28,3174.5,2978.75,2516,-16,16393.16,0.003193496
2021/10/6,16488.21,16568.21,16303.63,16393.16,16582.28,16778.38,17128.52,16905.31,17794.7,17082.59,16370.48,23,-2364,6207,-238,30364,-51,-4114,2907.92,3098.33,2971.06,2513,-3,16713.86,-0.004106131
2021/10/7,16465.57,16731.58,16465.57,16713.86,16586.23,16744.88,17111,16900.16,17757.61,17046.84,16336.06,10,-2354,6465,238,30602,31,-4083,2982.74,3138.49,3015.5,2510,-3,16640.43,0.019563037
2021/10/8,16742.35,16771.71,16605.49,16640.43,16620.82,16734.9,17097.2,16896.69,17739.39,17015.34,16291.28,17,-2337,6370,-146,30456,10,-4073,2767.2,3001.73,3013.3,2514,4,16462.84,-0.00439336
2021/10/12,16589.72,16589.72,16349.49,16462.84,16579.86,16691.82,17077.55,16890.1,17722.61,16973.26,16223.91,7,-2330,6194,-168,30288,-15,-4088,2848.33,2965.89,2997.53,2488,-26,16347.99,-0.0106722
2021/10/13,16480.98,16543.33,16328.47,16347.99,16528.3,16643.34,17056.16,16882.41,17676.38,16916.93,16157.48,11,-2319,6119,-86,30202,-8,-4096,2605.64,2822.37,2998.43,2473,-15,16387.28,-0.006976318
2021/10/14,16392.51,16519.96,16347.88,16387.28,16489.51,16601.26,17035.04,16874.64,17616.05,16863.98,16111.91,10,-2309,6143,35,30237,-8,-4104,2587.24,2758.23,2928.28,2465,-8,16781.19,0.002403354
2021/10/15,16426.76,16781.19,16426.76,16781.19,16527.66,16601.76,17020.9,16870.16,17536.64,16831.3,16125.95,-5,-2314,6418,279,30516,25,-4079,2880.87,2737.86,2938.17,2464,-1,16705.46,0.024037546
2021/10/18,16816.94,16862.03,16695.89,16705.46,16608.47,16632.36,17012.68,16868.51,17463.57,16798.87,16134.16,-5,-2319,6446,32,30548,2,-4077,2719.11,2728.24,2864.98,2455,-9,16900.67,-0.004512791
2021/10/19,16791.12,16916.72,16772.15,16900.67,16687.37,16671.05,17007.19,16868.12,17409.59,16779.97,16150.34,16,-2303,6596,111,30659,39,-4038,2697.92,2698.15,2832.02,2457,2,16887.82,0.011685401
2021/10/20,16936.2,16973.86,16855.81,16887.82,16762.72,16715.12,17004.11,16868.87,17350.33,16760.52,16170.71,14,-2289,6569,-50,30609,-17,-4055,2682.21,2713.47,2767.92,2467,10,16889.51,-0.000760325
2021/10/21,16904.46,17026.89,16873.99,16889.51,16816.38,16753.05,17001.48,16869.78,17346.69,16758.7,16170.72,-1,-2290,6616,69,30678,8,-4047,3117.71,2819.56,2788.9,2480,13,16888.74,0.000100072
2021/10/22,16900.32,16932.89,16800.49,16888.74,16837.79,16776.24,16997.51,16869.96,17322.23,16749.23,16176.23,5,-2285,6607,-9,30669,2,-4045,2845.88,2812.57,2775.21,2485,5,16894.24,-4.55904E-05
2021/10/25,16879.34,16930.98,16784.11,16894.24,16849.25,16793.68,16993.41,16869.99,17259.12,16730.93,16202.75,-2,-2287,6646,47,30716,7,-4038,2698.87,2808.52,2768.38,2500,15,17034.34,0.000325661
2021/10/26,16909.32,17067.15,16909.32,17034.34,16892.84,16827.56,16992.97,16871.81,17195.15,16716.96,16238.77,4,-2283,6700,67,30783,12,-4026,3290.75,2927.08,2812.62,2511,11,17074.55,0.008292767
2021/10/27,17037.37,17079.6,16973.16,17074.55,16942.29,16866.4,16994.55,16874.61,17170.94,16711.62,16252.29,1,-2282,6748,25,30808,6,-4020,2856.49,2961.94,2837.7,2529,18,17041.63,0.002360526
2021/10/28,17081.17,17104.86,16994.37,17041.63,16980.03,16900.78,16996.55,16877.6,17198.71,16720.92,16243.14,8,-2274,6688,-74,30734,-8,-4028,3183.26,2975.05,2897.31,2541,12,16987.41,-0.001928016
2021/10/29,17058.04,17073.97,16920.68,16987.41,16990.03,16920.65,16996.99,16879.79,17206.57,16723.56,16240.54,1,-2273,6604,-115,30619,-2,-4030,3544.32,3114.74,2963.65,2554,13,17068.24,-0.003181621
2021/11/1,17021.77,17119.43,17021.77,17068.24,17012.62,16945.58,16998.98,16882.73,17248.36,16748.42,16248.49,0,-2273,6588,-33,30586,4,-4026,3291.67,3233.3,3020.91,2594,40,17065.97,0.00475823
2021/11/2,17094.42,17237.09,17026.63,17065.97,17043.75,16974.76,17002.49,16886.42,17273.89,16781.3,16288.71,-5,-2278,6586,19,30605,-14,-4040,3912.25,3357.6,3142.34,2608,14,17122.16,-0.000132996
2021/11/3,17087.89,17153.76,17080.51,17122.16,17066.2,16999.54,17006.05,16890.14,17305.25,16814.37,16323.5,-19,-2297,6606,39,30644,6,-4034,3314.06,3449.11,3205.53,2623,15,17078.86,0.003292517
2021/11/4,17158.28,17219.65,17061.46,17078.86,17087.32,17023.18,17010.1,16894.09,17312.08,16848.66,16385.24,-6,-2303,6546,-74,30570,2,-4032,3127.13,3437.89,3206.47,2631,8,17296.9,-0.002528887
2021/11/5,17097.16,17296.9,17097.16,17296.9,17123.89,17054.79,17016.23,16899.1,17375.72,16877.81,16379.9,5,-2298,6779,266,30836,13,-4019,3285.88,3386.2,3250.47,2643,12,17415.3,0.01276666
2021/11/8,17323.39,17415.3,17279.46,17415.3,17202.05,17109.99,17027.45,16906.69,17453.6,16916.56,16379.51,9,-2289,6888,106,30942,13,-4006,3815.45,3490.96,3362.13,2656,13,17541.36,0.006845157
2021/11/9,17433.1,17581.52,17433.1,17541.36,17300.45,17180.4,17042.85,16916.45,17530.56,16970.48,16410.4,6,-2283,7040,195,31137,4,-4002,3992.82,3507.07,3432.33,2657,1,17559.65,0.007238463
2021/11/10,17549.09,17575.44,17489.87,17559.65,17381.47,17246.42,17059.27,16926.82,17570.45,17031.06,16491.68,10,-2273,7070,-1,31136,5,-3997,3552.35,3554.73,3501.92,2679,22,17452.52,0.001042679
2021/11/11,17527.18,17527.18,17403.48,17452.52,17413.51,17288.45,17072.98,16935.92,17566.22,17084.33,16602.44,-2,-2275,7026,-72,31064,-6,-4003,4047.33,3738.77,3588.33,2683,4,17518.13,-0.006100919
2021/11/12,17479.55,17602.05,17479.55,17518.13,17448.95,17330.52,17087.63,16945.57,17617.2,17121.17,16625.14,10,-2265,7124,79,31143,-5,-4008,3729.9,3827.57,3606.88,2685,2,17634.47,0.003759342
2021/11/15,17560.52,17683.19,17560.52,17634.47,17502.52,17381.27,17104.75,16956.55,17673.14,17167.62,16662.11,4,-2261,7214,54,31197,0,-4008,3816.15,3827.71,3659.33,2704,19,17693.13,0.00664112
2021/11/16,17639.96,17708.1,17629.8,17693.13,17557.6,17433.36,17123.21,16968.31,17745.99,17207.25,16668.5,27,-2234,7318,75,31272,-13,-4021,3821.63,3793.47,3650.27,2707,3,17764.04,0.00332644
2021/11/17,17705.29,17764.04,17669.58,17764.04,17613.64,17486.52,17142.96,16980.83,17820.41,17251.06,16681.7,13,-2221,7370,-2,31270,-6,-4027,4013.02,3885.6,3720.16,2741,34,17841.37,0.00400777
2021/11/18,17767.06,17841.37,17748.21,17841.37,17675.6,17543.43,17164.49,16994.36,17897.53,17298.65,16699.77,-11,-2232,7447,102,31372,5,-4022,4010.79,3878.29,3808.53,2745,4,17818.31,0.004353176
2021/11/19,17864.19,17986.18,17786.05,17818.31,17738.29,17601.65,17187.41,17008.73,17953.75,17345.13,16736.51,-8,-2240,7535,79,31451,-2,-4024,4030.36,3938.39,3882.98,2757,12,17803.54,-0.001292502
2021/11/22,17828.53,17857.73,17790.64,17803.54,17765.57,17641.37,17208.16,17022.14,17993.52,17390.59,16787.67,-18,-2258,7533,9,31460,6,-4018,3186.24,3812.41,3820.06,2754,-3,17666.12,-0.000828923
2021/11/23,17797.9,17797.9,17650.07,17666.12,17753.04,17657.12,17225.2,17033.8,18013.22,17422.18,16831.14,-4,-2262,7415,-128,31332,-29,-4047,3172.22,3682.53,3738,2736,-18,17642.52,-0.00771869
2021/11/24,17680.16,17722.89,17588.78,17642.52,17721.56,17657.39,17239.41,17044.13,18026.46,17450.58,16874.7,-12,-2274,7400,5,31337,13,-4034,2961.19,3472.16,3678.88,2758,22,17654.19,-0.00133589
2021/11/25,17686.12,17724.5,17609.51,17654.19,17703.9,17659.42,17253.48,17054.45,18031.42,17481.21,16931,-1,-2275,7310,-83,31254,-3,-4037,3049.88,3279.98,3579.14,2778,20,17369.39,0.00066147
2021/11/26,17641.79,17641.79,17330.44,17369.39,17634.55,17629.68,17261.43,17061.75,18005.29,17500.31,16995.33,-6,-2281,7024,-310,30944,-68,-4105,3580.71,3190.05,3564.22,2732,-46,17328.09,-0.016132148
2021/11/29,17320.01,17415.63,17167.24,17328.09,17525.61,17571.15,17262.95,17065.82,17985.45,17513.3,17041.15,0,-2281,7097,61,31005,-18,-4123,3206.77,3194.15,3503.28,2715,-17,17427.76,-0.002377746
2021/11/30,17369.79,17535.23,17369.79,17427.76,17492.29,17544.69,17268.28,17071.76,17959.24,17531.39,17103.54,7,-2274,6987,-167,30838,-23,-4146,4509.12,3461.53,3572.03,2731,16,17585.99,0.005751932
2021/12/1,17428.61,17626.21,17374.59,17585.99,17496.14,17537.27,17276,17078.9,17939.3,17554.58,17169.86,1,-2273,7072,84,30922,18,-4128,3018.43,3472.98,3472.57,2754,23,17724.88,0.009079193
2021/12/2,17575.91,17741.55,17559.44,17724.88,17547.58,17557.85,17288.28,17088.35,17909.95,17586.88,17263.81,-4,-2277,7184,126,31048,-28,-4156,3905.14,3644.03,3462.01,2769,15,17697.14,0.007897764
2021/12/3,17720.93,17781.14,17670.32,17697.14,17604.18,17586.85,17302.35,17098.75,17904.19,17606.9,17309.6,10,-2267,7249,76,31124,-3,-4159,3317.86,3591.46,3390.76,2785,16,17688.21,-0.001565032
2021/12/6,17650.67,17763.42,17585.95,17688.21,17626.81,17602.34,17314.47,17108.22,17906.24,17620.54,17334.85,-5,-2272,7197,-63,31061,-9,-4168,3005.18,3551.15,3372.65,2797,12,17796.92,-0.000504601
2021/12/7,17734.19,17796.92,17642.32,17796.92,17665.4,17627.84,17328.51,17118.71,17926.47,17633.32,17340.17,21,-2251,7191,2,31063,-1,-4169,3798.07,3408.94,3435.23,2799,2,17832.42,0.006145902
2021/12/8,17845.06,17988.88,17832.42,17832.42,17735.17,17672.73,17346.42,17131.21,17950.33,17646.96,17343.58,12,-2239,7331,168,31231,16,-4153,3718.01,3548.85,3510.92,2789,-10,17914.12,0.001994727
2021/12/9,17880.41,17925.12,17807.12,17914.12,17784.01,17710.72,17363.97,17143.61,17980.87,17670.04,17359.2,0,-2239,7382,61,31292,20,-4133,3248.69,3417.56,3530.8,2795,6,17826.26,0.004581543
2021/12/10,17893.29,17893.29,17767.8,17826.26,17804.39,17735.16,17379.74,17155.21,17995.18,17685.44,17375.71,0,-2239,7332,-32,31260,-12,-4145,2879.34,3329.86,3460.66,2795,0,17767.6,-0.004904511
2021/12/13,17841.03,17919.35,17767.6,17767.6,17810.89,17751.3,17394.31,17166.26,18002.89,17692.1,17381.31,-2,-2241,7254,-52,31208,-4,-4149,2893.96,3307.61,3429.38,2788,-7,17599.37,-0.003290651
2021/12/14,17754.38,17754.38,17566.99,17599.37,17763.52,17736.29,17403.3,17174.57,18000.81,17687.41,17374.01,21,-2220,7074,-127,31081,-47,-4196,3079.2,3163.84,3286.39,2748,-40,17660.1,-0.009468358
2021/12/15,17592.87,17678.78,17556.87,17660.1,17716.4,17715.54,17410.48,17181.96,17993.8,17682.22,17370.63,26,-2194,7066,-62,31019,-24,-4220,2505.53,2921.34,3235.1,2761,13,17785.74,0.003450692
2021/12/16,17719.06,17814.32,17719.06,17785.74,17730.78,17723.54,17421.92,17191.51,17986.24,17679.43,17372.62,24,-2170,7130,-25,30994,26,-4194,3154.56,2902.52,3160.04,2791,30,17812.59,0.007114343
2021/12/17,17744.54,17822.74,17718.27,17812.59,17745.37,17732.81,17433.49,17201.15,17985.45,17679.15,17372.84,37,-2133,7181,30,31024,-9,-4203,3572.45,3041.14,3185.5,2790,-1,17669.11,0.001509636
2021/12/20,17812.81,17812.81,17646.39,17669.11,17742,17733.26,17443.38,17209.98,17973.37,17672.43,17371.48,32,-2101,7028,-194,30830,-51,-4254,2640.29,2990.4,3149.01,2795,5,17789.27,-0.008054977
2021/12/21,17686.84,17825.89,17652.32,17789.27,17740.86,17734.23,17453.06,17218.71,17983.77,17678.58,17373.4,38,-2063,7141,105,30935,12,-4242,2628.84,2900.33,3032.09,2804,9,17826.83,0.006800569
2021/12/22,17805.74,17870.16,17799.72,17826.83,17769.11,17750.84,17465.27,17228.74,17999.14,17687.8,17376.46,17,-2046,7160,18,30953,-8,-4250,2543.84,2907.99,2914.67,2810,6,17946.66,0.002111385
2021/12/23,17855.78,17960.99,17855.78,17946.66,17814.34,17778.84,17479.69,17239.92,18032.96,17702.42,17371.89,2,-2044,7318,180,31133,16,-4234,2793.84,2835.85,2869.18,2814,4,17961.64,0.006721891
2021/12/24,17966.35,18039.85,17953.57,17961.64,17869.68,17815.48,17496.1,17252.16,18043.49,17732.04,17420.58,-6,-2050,7417,86,31219,9,-4225,2455.56,2612.48,2826.81,2816,2,18048.94,0.000834696
2021/12/27,17975.41,18099.78,17975.41,18048.94,17921.41,17853.55,17513.44,17264.93,18049.6,17768.08,17486.55,-13,-2063,7516,111,31330,14,-4211,2395.41,2563.5,2776.95,2823,7,18196.81,0.004860358
2021/12/28,18099.71,18197.36,18099.71,18196.81,17997.08,17907.16,17534.26,17279.53,18101.39,17806.53,17511.67,5,-2058,7721,216,31546,17,-4194,2629.19,2563.57,2731.95,2817,-6,18248.28,0.008192725
2021/12/29,18209.14,18283.25,18192.86,18248.28,18075.84,17966.47,17557.18,17295.3,18174.09,17839.64,17505.19,-1,-2059,7843,132,31678,9,-4185,2425.88,2539.98,2723.99,2820,3,18218.84,0.002828518
